"Family","Genus"
"Saxifragaceae","Saxifragella"
"Saxifragaceae","Saxifragodes"
"Saxifragaceae","Saxifragopsis"
"Saxifragaceae","Sekika"
"Saxifragaceae","Spatularia"
"Saxifragaceae","Steiranisia"
"Saxifragaceae","Suksdorfia"
"Saxifragaceae","Sullivantea"
"Saxifragaceae","Sullivantia"
"Saxifragaceae","Tanakaea"
"Saxifragaceae","Telesonix"
"Saxifragaceae","Tellima"
"Saxifragaceae","Tetilla"
"Saxifragaceae","Tetraplasium"
"Saxifragaceae","Therofon"
"Saxifragaceae","Therophon"
"Saxifragaceae","Tiarella"
"Saxifragaceae","Tolmiea"
"Saxifragaceae","Yamala"
"Saxifragaceae","Zahlbrucknera"
"Scapaniaceae","Blepharidophyllum"
"Scapaniaceae","Clandarium"
"Scapaniaceae","Delavayella"
"Scapaniaceae","Diplophyllum"
"Scapaniaceae","Douinia"
"Scapaniaceae","Krunodiplophyllum"
"Scapaniaceae","Macrodiplophyllum"
"Scapaniaceae","Scapania"
"Scapaniaceae","Scapaniella"
"Scheuchzeriaceae","Scheuchzeria"
"Schisandraceae","Illicium"
"Schisandraceae","Kadsura"
"Schisandraceae","Schisandra"
"Schistochilaceae","Gottschea"
"Schistochilaceae","Pachyschistochila"
"Schistochilaceae","Paraschistochila"
"Schistochilaceae","Pleurocladopsis"
"Schistochilaceae","Schistochila"
"Schistochilaceae","Schistochilaster"
"Schistochilaceae","Tegulifolium"
"Schistostegaceae","Schistostega"
"Schizaeaceae","Actinostachys"
"Schizaeaceae","Lophidium"
"Schizaeaceae","Microschizaea"
"Schizaeaceae","Schizaea"
"Schlegeliaceae","Exarata"
"Schlegeliaceae","Gibsoniothamnus"
"Schlegeliaceae","Schlegelia"
"Schlegeliaceae","Synapsis"
"Schlegeliaceae","Thomandersia"
"Schoepfiaceae","Arjona"
"Schoepfiaceae","Quinchamalium"
"Schoepfiaceae","Schoepfia"
"Schoepfiaceae","Schoepfiopsis"
"Sciadopityaceae","Sciadopitys"
"Scorpidiaceae","Hygrohypnella"
"Scrophulariaceae","Adenoplea"
"Scrophulariaceae","Adenoplusia"
"Scrophulariaceae","Agathelpis"
"Scrophulariaceae","Allophyton"
"Scrophulariaceae","Alonsoa"
"Scrophulariaceae","Ambulia"
"Scrophulariaceae","Ameroglossum"
"Scrophulariaceae","Anamaria"
"Scrophulariaceae","Androya"
"Scrophulariaceae","Antherothamnus"
"Scrophulariaceae","Anticharis"
"Scrophulariaceae","Aptosimum"
"Scrophulariaceae","Bahelia"
"Scrophulariaceae","Barthlottia"
"Scrophulariaceae","Boelckea"
"Scrophulariaceae","Bontia"
"Scrophulariaceae","Bornmuellerantha"
"Scrophulariaceae","Braunblanquetia"
"Scrophulariaceae","Buddleja"
"Scrophulariaceae","Camptoloma"
"Scrophulariaceae","Campuleia"
"Scrophulariaceae","Capraria"
"Scrophulariaceae","Celsia"
"Scrophulariaceae","Chaenostoma"
"Scrophulariaceae","Chamaecrypta"
"Scrophulariaceae","Cheilophyllum"
"Scrophulariaceae","Chenopodiopsis"
"Scrophulariaceae","Chodaphyton"
"Scrophulariaceae","Colpias"
"Scrophulariaceae","Cromidon"
"Scrophulariaceae","Dermatobotrys"
"Scrophulariaceae","Diascia"
"Scrophulariaceae","Diclis"
"Scrophulariaceae","Dischisma"
"Scrophulariaceae","Dolichostemon"
"Scrophulariaceae","Elmigera"
"Scrophulariaceae","Emorya"
"Scrophulariaceae","Eremogeton"
"Scrophulariaceae","Eremophila"
"Scrophulariaceae","Etornotus"
"Scrophulariaceae","Euchroma"
"Scrophulariaceae","Fonkia"
"Scrophulariaceae","Freylinia"
"Scrophulariaceae","Glekia"
"Scrophulariaceae","Globifera"
"Scrophulariaceae","Globulariopsis"
"Scrophulariaceae","Glossostylis"
"Scrophulariaceae","Glumicalyx"
"Scrophulariaceae","Gomphostigma"
"Scrophulariaceae","Gosela"
"Scrophulariaceae","Haematobanche"
"Scrophulariaceae","Hebejeebie"
"Scrophulariaceae","Hebenstretia"
"Scrophulariaceae","Heliohebe"
"Scrophulariaceae","Hemimeris"
"Scrophulariaceae","Hemitomus"
"Scrophulariaceae","Hymenospermum"
"Scrophulariaceae","Jamesbrittenia"
"Scrophulariaceae","Kuritis"
"Scrophulariaceae","Lasiopera"
"Scrophulariaceae","Leucophyllum"
"Scrophulariaceae","Limnaspidium"
"Scrophulariaceae","Limosella"
"Scrophulariaceae","Lyperia"
"Scrophulariaceae","Maeviella"
"Scrophulariaceae","Magdalenaea"
"Scrophulariaceae","Manettia"
"Scrophulariaceae","Manulea"
"Scrophulariaceae","Manuleopsis"
"Scrophulariaceae","Marinellia"
"Scrophulariaceae","Matourea"
"Scrophulariaceae","Melampirum"
"Scrophulariaceae","Melanospermum"
"Scrophulariaceae","Mella"
"Scrophulariaceae","Microdon"
"Scrophulariaceae","Microrrhinum"
"Scrophulariaceae","Microsyphus"
"Scrophulariaceae","Mimetanthe"
"Scrophulariaceae","Mimulicalyx"
"Scrophulariaceae","Mitranthus"
"Scrophulariaceae","Mosheovia"
"Scrophulariaceae","Mutafinia"
"Scrophulariaceae","Myoporum"
"Scrophulariaceae","Myzorrhiza"
"Scrophulariaceae","Namation"
"Scrophulariaceae","Nathaliella"
"Scrophulariaceae","Nelensia"
"Scrophulariaceae","Nemesia"
"Scrophulariaceae","Nemia"
"Scrophulariaceae","Nibora"
"Scrophulariaceae","Nycterinia"
"Scrophulariaceae","Odontitella"
"Scrophulariaceae","Oftia"
"Scrophulariaceae","Ohlendorffia"
"Scrophulariaceae","Omphalospora"
"Scrophulariaceae","Oreosolen"
"Scrophulariaceae","Ovostima"
"Scrophulariaceae","Panctenis"
"Scrophulariaceae","Panoxis"
"Scrophulariaceae","Parasopubia"
"Scrophulariaceae","Pechuelia"
"Scrophulariaceae","Peliostomum"
"Scrophulariaceae","Pentsteria"
"Scrophulariaceae","Philcoxia"
"Scrophulariaceae","Pholidia"
"Scrophulariaceae","Phygelius"
"Scrophulariaceae","Phyllopodium"
"Scrophulariaceae","Physidium"
"Scrophulariaceae","Piripea"
"Scrophulariaceae","Pocilla"
"Scrophulariaceae","Polycarena"
"Scrophulariaceae","Polycenia"
"Scrophulariaceae","Ponaria"
"Scrophulariaceae","Probatea"
"Scrophulariaceae","Pseudolobelia"
"Scrophulariaceae","Pseudoselago"
"Scrophulariaceae","Ranapalus"
"Scrophulariaceae","Ranopisoa"
"Scrophulariaceae","Reyemia"
"Scrophulariaceae","Rhabdotosperma"
"Scrophulariaceae","Russellia"
"Scrophulariaceae","Scrofularia"
"Scrophulariaceae","Scrophucephalus"
"Scrophulariaceae","Scrophulari-verbascum"
"Scrophulariaceae","Scrophularia"
"Scrophulariaceae","Selaginastrum"
"Scrophulariaceae","Selago"
"Scrophulariaceae","Septilia"
"Scrophulariaceae","Sieversandreas"
"Scrophulariaceae","Simbuleta"
"Scrophulariaceae","Somalia"
"Scrophulariaceae","Sphenandra"
"Scrophulariaceae","Starbia"
"Scrophulariaceae","Staurophragma"
"Scrophulariaceae","Stemodiacra"
"Scrophulariaceae","Stemodiopsis"
"Scrophulariaceae","Stenochilus"
"Scrophulariaceae","Stoechadomentha"
"Scrophulariaceae","Strobilopsis"
"Scrophulariaceae","Sutera"
"Scrophulariaceae","Synphyllium"
"Scrophulariaceae","Teedia"
"Scrophulariaceae","Terebinthina"
"Scrophulariaceae","Termontis"
"Scrophulariaceae","Tetraselago"
"Scrophulariaceae","Tomanthera"
"Scrophulariaceae","Tomilix"
"Scrophulariaceae","Toxopus"
"Scrophulariaceae","Treisteria"
"Scrophulariaceae","Trieenea"
"Scrophulariaceae","Tuerckheimocharis"
"Scrophulariaceae","Tursitis"
"Scrophulariaceae","Uvedalia"
"Scrophulariaceae","Velloziella"
"Scrophulariaceae","Verbascum"
"Scrophulariaceae","Virgularia"
"Scrophulariaceae","Vrolikia"
"Scrophulariaceae","Walafrida"
"Scrophulariaceae","Xuarezia"
"Scrophulariaceae","Zaluzianskya"
"Scrophulariaceae","Zeliauros"
"Selaginellaceae","Bryodesma"
"Selaginellaceae","Didiclis"
"Selaginellaceae","Diplostachyum"
"Selaginellaceae","Hypopterygiopsis"
"Selaginellaceae","Lycopodioides"
"Selaginellaceae","Selaginella"
"Seligeriaceae","Anodus"
"Seligeriaceae","Blindia"
"Seligeriaceae","Blindiopsis"
"Seligeriaceae","Brachydontium"
"Seligeriaceae","Brachyodon"
"Seligeriaceae","Brachyodus"
"Seligeriaceae","Hymenolomopsis"
"Seligeriaceae","Notothamia"
"Seligeriaceae","Seligeria"
"Seligeriaceae","Stylostegium"
"Seligeriaceae","Trochobryum"
"Seligeriaceae","Valdonia"
"Seligeriaceae","Verrucidens"
"Sematophyllaceae","Acanthocladiella"
"Sematophyllaceae","Acanthocladium"
"Sematophyllaceae","Acanthodium"
"Sematophyllaceae","Acanthorrhynchium"
"Sematophyllaceae","Acritodon"
"Sematophyllaceae","Acroporium"
"Sematophyllaceae","Allioniella"
"Sematophyllaceae","Allioniellopsis"
"Sematophyllaceae","Aptychella"
"Sematophyllaceae","Aptychopsis"
"Sematophyllaceae","Aptychus"
"Sematophyllaceae","Brotherella"
"Sematophyllaceae","Chionostomum"
"Sematophyllaceae","Clastobryella"
"Sematophyllaceae","Clastobryophilum"
"Sematophyllaceae","Clastobryopsis"
"Sematophyllaceae","Clastobryum"
"Sematophyllaceae","Colobodontium"
"Sematophyllaceae","Donnellia"
"Sematophyllaceae","Foreauella"
"Sematophyllaceae","Gammiella"
"Sematophyllaceae","Hageniella"
"Sematophyllaceae","Heterophyllium"
"Sematophyllaceae","Heterophyllum"
"Sematophyllaceae","Horridohypnum"
"Sematophyllaceae","Hydropogon"
"Sematophyllaceae","Hydropogonella"
"Sematophyllaceae","Hypnella"
"Sematophyllaceae","Isocladiellopsis"
"Sematophyllaceae","Kuerschneria"
"Sematophyllaceae","Macrohymenium"
"Sematophyllaceae","Mahua"
"Sematophyllaceae","Mastopoma"
"Sematophyllaceae","Meiotheciella"
"Sematophyllaceae","Meiotheciopsis"
"Sematophyllaceae","Meiothecium"
"Sematophyllaceae","Palisadula"
"Sematophyllaceae","Papillidiopsis"
"Sematophyllaceae","Paranapiacabaea"
"Sematophyllaceae","Pilosimitra"
"Sematophyllaceae","Potamium"
"Sematophyllaceae","Pseudohypnella"
"Sematophyllaceae","Pseudopiloecium"
"Sematophyllaceae","Pseudotrismegistia"
"Sematophyllaceae","Pterogonidium"
"Sematophyllaceae","Pterogoniella"
"Sematophyllaceae","Pterogoniopsis"
"Sematophyllaceae","Pungentella"
"Sematophyllaceae","Pylaisiadelpha"
"Sematophyllaceae","Pylaisiopsis"
"Sematophyllaceae","Radulina"
"Sematophyllaceae","Rhaphidorrhynchium"
"Sematophyllaceae","Rhaphidostegium"
"Sematophyllaceae","Rhaphidostichum"
"Sematophyllaceae","Schraderella"
"Sematophyllaceae","Schraderobryum"
"Sematophyllaceae","Sematophyllites"
"Sematophyllaceae","Sematophyllum"
"Sematophyllaceae","Sigmatella"
"Sematophyllaceae","Struckia"
"Sematophyllaceae","Taxithelium"
"Sematophyllaceae","Timotimius"
"Sematophyllaceae","Trichosteleum"
"Sematophyllaceae","Trismegistia"
"Sematophyllaceae","Tristichella"
"Sematophyllaceae","Trolliella"
"Sematophyllaceae","Warburgiella"
"Sematophyllaceae","Wijkia"
"Sematophyllaceae","Wijkiella"
"Serpotortellaceae","Serpotortella"
"Setchellanthaceae","Setchellanthus"
"Simaroubaceae","Aeschrion"
"Simaroubaceae","Ailanthus"
"Simaroubaceae","Amaroria"
"Simaroubaceae","Brucea"
"Simaroubaceae","Casabitoa"
"Simaroubaceae","Castela"
"Simaroubaceae","Cedronia"
"Simaroubaceae","Condgiea"
"Simaroubaceae","Ebelingia"
"Simaroubaceae","Eurycoma"
"Simaroubaceae","Gymnostemon"
"Simaroubaceae","Hannoa"
"Simaroubaceae","Hebonga"
"Simaroubaceae","Holacantha"
"Simaroubaceae","Iridosma"
"Simaroubaceae","Leitneria"
"Simaroubaceae","Locandi"
"Simaroubaceae","Lussa"
"Simaroubaceae","Mannia"
"Simaroubaceae","Manungala"
"Simaroubaceae","Marupa"
"Simaroubaceae","Nothospondias"
"Simaroubaceae","Odyendyea"
"Simaroubaceae","Perriera"
"Simaroubaceae","Picraena"
"Simaroubaceae","Picrasma"
"Simaroubaceae","Picrocardia"
"Simaroubaceae","Picrolemma"
"Simaroubaceae","Picroxylon"
"Simaroubaceae","Pierreodendron"
"Simaroubaceae","Pseudobrasilium"
"Simaroubaceae","Pteronema"
"Simaroubaceae","Quassia"
"Simaroubaceae","Samadera"
"Simaroubaceae","Samandura"
"Simaroubaceae","Simaba"
"Simaroubaceae","Simarouba"
"Simaroubaceae","Soulamea"
"Simaroubaceae","Tetramyxis"
"Simaroubaceae","Vitmannia"
"Simmondsiaceae","Brocchia"
"Simmondsiaceae","Simmondsia"
"Siparunaceae","Bracteanthus"
"Siparunaceae","Glossocalyx"
"Siparunaceae","Siparuna"
"Sladeniaceae","Ficalhoa"
"Sladeniaceae","Sladenia"
"Smilacaceae","Aniketon"
"Smilacaceae","Coprosmanthus"
"Smilacaceae","Heterosmilax"
"Smilacaceae","Nemexia"
"Smilacaceae","Smilax"
"Solanaceae","Acnistus"
"Solanaceae","Alibrexia"
"Solanaceae","Alicabon"
"Solanaceae","Alkekengi"
"Solanaceae","Alona"
"Solanaceae","Amatula"
"Solanaceae","Amphipleis"
"Solanaceae","Androcera"
"Solanaceae","Anisodus"
"Solanaceae","Anthocercis"
"Solanaceae","Anthotroche"
"Solanaceae","Antimion"
"Solanaceae","Aplocarya"
"Solanaceae","Aquartia"
"Solanaceae","Archihyoscyamus"
"Solanaceae","Archiphysalis"
"Solanaceae","Ascleia"
"Solanaceae","Athenaea"
"Solanaceae","Atrichodendron"
"Solanaceae","Atropa"
"Solanaceae","Atropanthe"
"Solanaceae","Aureliana"
"Solanaceae","Bargemontia"
"Solanaceae","Bassovia"
"Solanaceae","Battata"
"Solanaceae","Bellinia"
"Solanaceae","Benthamiella"
"Solanaceae","Blencocoes"
"Solanaceae","Boberella"
"Solanaceae","Bosleria"
"Solanaceae","Bouchetia"
"Solanaceae","Brachistus"
"Solanaceae","Browallia"
"Solanaceae","Brugmansia"
"Solanaceae","Brunfelsia"
"Solanaceae","Cacabus"
"Solanaceae","Calibrachoa"
"Solanaceae","Capsicum"
"Solanaceae","Ceranthera"
"Solanaceae","Cestrum"
"Solanaceae","Chaenesthes"
"Solanaceae","Chamaesaracha"
"Solanaceae","Cleochroma"
"Solanaceae","Cliocarpus"
"Solanaceae","Coeloneurum"
"Solanaceae","Combera"
"Solanaceae","Crenidium"
"Solanaceae","Cuatresia"
"Solanaceae","Cyclostigma"
"Solanaceae","Cyphanthera"
"Solanaceae","Cyphomandra"
"Solanaceae","Darcya"
"Solanaceae","Darcyanthus"
"Solanaceae","Datura"
"Solanaceae","Deprea"
"Solanaceae","Diamonon"
"Solanaceae","Dictyocalyx"
"Solanaceae","Diplukion"
"Solanaceae","Discopodium"
"Solanaceae","Dittostigma"
"Solanaceae","Dolia"
"Solanaceae","Duboisia"
"Solanaceae","Duckeodendron"
"Solanaceae","Dulcamara"
"Solanaceae","Dunalia"
"Solanaceae","Dyssochroma"
"Solanaceae","Ectozoma"
"Solanaceae","Elisia"
"Solanaceae","Eriolarynx"
"Solanaceae","Espadaea"
"Solanaceae","Eucapnia"
"Solanaceae","Evoista"
"Solanaceae","Exodeconus"
"Solanaceae","Fabiana"
"Solanaceae","Franciscea"
"Solanaceae","Fregirardia"
"Solanaceae","Goetzea"
"Solanaceae","Grabowskia"
"Solanaceae","Grammosolen"
"Solanaceae","Gubleria"
"Solanaceae","Habrothamnus"
"Solanaceae","Hawkesiophyton"
"Solanaceae","Hebecladus"
"Solanaceae","Henoonia"
"Solanaceae","Herschelia"
"Solanaceae","Heteranthia"
"Solanaceae","Himeranthus"
"Solanaceae","Hunzikeria"
"Solanaceae","Hydrocalyx"
"Solanaceae","Hyoscyamus"
"Solanaceae","Iochroma"
"Solanaceae","Isandra"
"Solanaceae","Jaborosa"
"Solanaceae","Jaltomata"
"Solanaceae","Juanulloa"
"Solanaceae","Langsdorfia"
"Solanaceae","Larnax"
"Solanaceae","Latua"
"Solanaceae","Lehmannia"
"Solanaceae","Leptoglossis"
"Solanaceae","Leucophysalis"
"Solanaceae","Levana"
"Solanaceae","Lycianthes"
"Solanaceae","Lycioplesium"
"Solanaceae","Lycium"
"Solanaceae","Lycopersicon"
"Solanaceae","Mandragora"
"Solanaceae","Manoelia"
"Solanaceae","Marckea"
"Solanaceae","Margaranthus"
"Solanaceae","Markea"
"Solanaceae","Mathaea"
"Solanaceae","Matthissonia"
"Solanaceae","Melananthus"
"Solanaceae","Melongena"
"Solanaceae","Merinthopodium"
"Solanaceae","Metternichia"
"Solanaceae","Meyenia"
"Solanaceae","Nectouxia"
"Solanaceae","Nicandra"
"Solanaceae","Nicotia"
"Solanaceae","Nicotiana"
"Solanaceae","Nierembergia"
"Solanaceae","Nolana"
"Solanaceae","Normania"
"Solanaceae","Nothocestrum"
"Solanaceae","Nycterium"
"Solanaceae","Oplukion"
"Solanaceae","Oryctes"
"Solanaceae","Pantacantha"
"Solanaceae","Panzeria"
"Solanaceae","Parabouchetia"
"Solanaceae","Parmentiera"
"Solanaceae","Pauia"
"Solanaceae","Perieteris"
"Solanaceae","Periloba"
"Solanaceae","Petagnia"
"Solanaceae","Petunia"
"Solanaceae","Phrodus"
"Solanaceae","Physaliastrum"
"Solanaceae","Physalis"
"Solanaceae","Physalodes"
"Solanaceae","Physaloides"
"Solanaceae","Physochlaina"
"Solanaceae","Pionandra"
"Solanaceae","Plowmania"
"Solanaceae","Poecilochroma"
"Solanaceae","Portaea"
"Solanaceae","Protoschwenkia"
"Solanaceae","Przewalskia"
"Solanaceae","Pseudocapsicum"
"Solanaceae","Pukanthus"
"Solanaceae","Quincula"
"Solanaceae","Rahowardiana"
"Solanaceae","Rayera"
"Solanaceae","Reyesia"
"Solanaceae","Rhopalostigma"
"Solanaceae","Salpichroa"
"Solanaceae","Salpichroma"
"Solanaceae","Salpiglossis"
"Solanaceae","Saracha"
"Solanaceae","Schizanthus"
"Solanaceae","Schultesianthus"
"Solanaceae","Schwenckia"
"Solanaceae","Sclerophylax"
"Solanaceae","Scopola"
"Solanaceae","Scopolia"
"Solanaceae","Scopolina"
"Solanaceae","Scubulon"
"Solanaceae","Sessea"
"Solanaceae","Sicklera"
"Solanaceae","Siphonema"
"Solanaceae","Solandra"
"Solanaceae","Solanum"
"Solanaceae","Solenopsis"
"Solanaceae","Sorema"
"Solanaceae","Stimomphis"
"Solanaceae","Stimoryne"
"Solanaceae","Stramonium"
"Solanaceae","Streptosolen"
"Solanaceae","Streptostigma"
"Solanaceae","Swanalloia"
"Solanaceae","Swartsia"
"Solanaceae","Swartzia"
"Solanaceae","Symonanthus"
"Solanaceae","Tabacus"
"Solanaceae","Teganium"
"Solanaceae","Trechonaetes"
"Solanaceae","Trianaea"
"Solanaceae","Triguera"
"Solanaceae","Tsoala"
"Solanaceae","Tubocapsicum"
"Solanaceae","Tula"
"Solanaceae","Tzeltalia"
"Solanaceae","Ulticona"
"Solanaceae","Valteta"
"Solanaceae","Vassobia"
"Solanaceae","Velpeaulia"
"Solanaceae","Vestia"
"Solanaceae","Waddingtonia"
"Solanaceae","Whitleya"
"Solanaceae","Withania"
"Solanaceae","Witheringia"
"Solanaceae","Zwingera"
"Sorapillaceae","Sorapilla"
"Sphaerocarpaceae","Geothallus"
"Sphaerocarpaceae","Sphaerocarpos"
"Sphaerosepalaceae","Dialyceras"
"Sphaerosepalaceae","Rhopalocarpus"
"Sphagnaceae","Ambuchanania"
"Sphagnaceae","Flatbergium"
"Sphagnaceae","Sphagnum"
"Sphenocleaceae","Sphenoclea"
"Spiridentaceae","Bryoacantholoma"
"Spiridentaceae","Franciella"
"Spiridentaceae","Spiridens"
"Splachnaceae","Aplodon"
"Splachnaceae","Brachymitrion"
"Splachnaceae","Bryomnium"
"Splachnaceae","Dissodon"
"Splachnaceae","Eremodon"
"Splachnaceae","Haplodon"
"Splachnaceae","Moseniella"
"Splachnaceae","Orthodon"
"Splachnaceae","Raineria"
"Splachnaceae","Splachnum"
"Splachnaceae","Tayloria"
"Splachnaceae","Tetraplodon"
"Splachnaceae","Voitia"
"Splachnobryaceae","Kopononobryum"
"Splachnobryaceae","Splachnobryum"
"Stachyuraceae","Stachyurus"
"Staphyleaceae","Dalrympelea"
"Staphyleaceae","Euscaphis"
"Staphyleaceae","Jahnia"
"Staphyleaceae","Staphylea"
"Staphyleaceae","Staphylodendron"
"Staphyleaceae","Triscaphis"
"Staphyleaceae","Turpinia"
"Stegnospermataceae","Stegnosperma"
"Stemonaceae","Croomia"
"Stemonaceae","Pentastemona"
"Stemonaceae","Roxburghia"
"Stemonaceae","Stemona"
"Stemonaceae","Stichoneuron"
"Stemonuraceae","Cantleya"
"Stemonuraceae","Codiocarpus"
"Stemonuraceae","Discophora"
"Stemonuraceae","Gastrolepis"
"Stemonuraceae","Gomphandra"
"Stemonuraceae","Grisollea"
"Stemonuraceae","Hartleya"
"Stemonuraceae","Irvingbaileya"
"Stemonuraceae","Lasianthera"
"Stemonuraceae","Medusanthera"
"Stemonuraceae","Stemonurus"
"Stemonuraceae","Urandra"
"Stemonuraceae","Whitmorea"
"Stereophyllaceae","Entodontopsis"
"Stereophyllaceae","Eulacophyllum"
"Stereophyllaceae","Glossophyllum"
"Stereophyllaceae","Juratzkaea"
"Stereophyllaceae","Pilosium"
"Stereophyllaceae","Sciuroleskea"
"Stereophyllaceae","Stenocarpidium"
"Stereophyllaceae","Stereophyllum"
"Stilbaceae","Anastrabe"
"Stilbaceae","Bowkeria"
"Stilbaceae","Campylostachys"
"Stilbaceae","Charadrophila"
"Stilbaceae","Euthystachys"
"Stilbaceae","Halleria"
"Stilbaceae","Ixianthes"
"Stilbaceae","Kogelbergia"
"Stilbaceae","Nuxia"
"Stilbaceae","Retzia"
"Stilbaceae","Stilbe"
"Stilbaceae","Thesmophora"
"Strasburgeriaceae","Ixerba"
"Strasburgeriaceae","Strasburgeria"
"Strelitziaceae","Phenakospermum"
"Strelitziaceae","Ravenala"
"Strelitziaceae","Strelitzia"
"Stylidiaceae","Donatia"
"Stylidiaceae","Forstera"
"Stylidiaceae","Levenhookia"
"Stylidiaceae","Oreostylidium"
"Stylidiaceae","Phyllachne"
"Stylidiaceae","Stylidium"
"Styracaceae","Adnaria"
"Styracaceae","Alniphyllum"
"Styracaceae","Bruinsmia"
"Styracaceae","Changiostyrax"
"Styracaceae","Cyrta"
"Styracaceae","Foveolaria"
"Styracaceae","Halesia"
"Styracaceae","Huodendron"
"Styracaceae","Melliodendron"
"Styracaceae","Pamphilia"
"Styracaceae","Parastyrax"
"Styracaceae","Pterostyrax"
"Styracaceae","Rehderodendron"
"Styracaceae","Sinojackia"
"Styracaceae","Strigilia"
"Styracaceae","Styrax"
"Surianaceae","Cadellia"
"Surianaceae","Guilfoylia"
"Surianaceae","Recchia"
"Surianaceae","Stylobasium"
"Surianaceae","Suriana"
"Symplocaceae","Cordyloblaste"
"Symplocaceae","Praealstonia"
"Symplocaceae","Symplocos"
"Takakiaceae","Takakia"
"Talinaceae","Talinella"
"Talinaceae","Talinum"
"Tamaricaceae","Hololachna"
"Tamaricaceae","Myricaria"
"Tamaricaceae","Reaumuria"
"Tamaricaceae","Tamarix"
"Tapisciaceae","Huertea"
"Tapisciaceae","Tapiscia"
"Targioniaceae","Aitchisoniella"
"Targioniaceae","Cyathodium"
"Targioniaceae","Synhymenium"
"Targioniaceae","Targionia"
"Taxaceae","Amentotaxus"
"Taxaceae","Austrotaxus"
"Taxaceae","Cephalotaxus"
"Taxaceae","Pseudotaxus"
"Taxaceae","Taxus"
"Taxaceae","Torreya"
"Tecophilaeaceae","Conanthera"
"Tecophilaeaceae","Cyanastrum"
"Tecophilaeaceae","Cyanella"
"Tecophilaeaceae","Eremiolirion"
"Tecophilaeaceae","Kabuyea"
"Tecophilaeaceae","Odontostomum"
"Tecophilaeaceae","Pharetrella"
"Tecophilaeaceae","Tecophilaea"
"Tecophilaeaceae","Walleria"
"Tecophilaeaceae","Zephyra"
"Tectariaceae","Aenigmopteris"
"Tectariaceae","Amphiblestra"
"Tectariaceae","Arcypteris"
"Tectariaceae","Arthropteris"
"Tectariaceae","Aspidium"
"Tectariaceae","Bathmium"
"Tectariaceae","Cardiochlaena"
"Tectariaceae","Chlamydogramme"
"Tectariaceae","Cionidium"
"Tectariaceae","Ctenitopsis"
"Tectariaceae","Dictyopteris"
"Tectariaceae","Dictyoxiphium"
"Tectariaceae","Dryomenis"
"Tectariaceae","Fadyenia"
"Tectariaceae","Hemigramma"
"Tectariaceae","Heterogonium"
"Tectariaceae","Hypoderris"
"Tectariaceae","Lenda"
"Tectariaceae","Luerssenia"
"Tectariaceae","Microbrochis"
"Tectariaceae","Pleocnemia"
"Tectariaceae","Pleuroderris"
"Tectariaceae","Podopeltis"
"Tectariaceae","Polydictyum"
"Tectariaceae","Psammiosorus"
"Tectariaceae","Pseudotectaria"
"Tectariaceae","Psomiocarpa"
"Tectariaceae","Pteridrys"
"Tectariaceae","Sagenia"
"Tectariaceae","Stenosemia"
"Tectariaceae","Tectaria"
"Tectariaceae","Tectaridium"
"Tectariaceae","Trichiocarpa"
"Tectariaceae","Triplophyllum"
"Tectariaceae","Wagneriopteris"
"Tetrachondraceae","Polypremum"
"Tetrachondraceae","Tetrachondra"
"Tetramelaceae","Octomeles"
"Tetramelaceae","Tetrameles"
"Tetrameristaceae","Pelliciera"
"Tetrameristaceae","Pentamerista"
"Tetrameristaceae","Tetramerista"
"Tetraphidaceae","Georgia"
"Tetraphidaceae","Tetraphis"
"Tetraphidaceae","Tetrodontium"
"Thamnobryaceae","Bryolawtonia"
"Thamnobryaceae","Crassiphyllum"
"Thamnobryaceae","Parathamnium"
"Theaceae","Apterosperma"
"Theaceae","Bembiciopsis"
"Theaceae","Calpandria"
"Theaceae","Camellia"
"Theaceae","Dankia"
"Theaceae","Dubardella"
"Theaceae","Euryodendron"
"Theaceae","Franklinia"
"Theaceae","Glyptocarpa"
"Theaceae","Gordlinia"
"Theaceae","Gordonia"
"Theaceae","Haemocharis"
"Theaceae","Hartia"
"Theaceae","Laplacea"
"Theaceae","Malachodendron"
"Theaceae","Mokof"
"Theaceae","Parapyrenaria"
"Theaceae","Piquetia"
"Theaceae","Polyspora"
"Theaceae","Pyrenaria"
"Theaceae","Schima"
"Theaceae","Schimlinia"
"Theaceae","Stewartia"
"Theaceae","Thea"
"Theaceae","Theopsis"
"Theaceae","Tutcheria"
"Theaceae","Wikstroemia"
"Theliaceae","Fauriella"
"Theliaceae","Myurella"
"Theliaceae","Thelia"
"Thelypteridaceae","Abacopteris"
"Thelypteridaceae","Amauropelta"
"Thelypteridaceae","Amblovenatum"
"Thelypteridaceae","Ampelopteris"
"Thelypteridaceae","Amphineuron"
"Thelypteridaceae","Chingia"
"Thelypteridaceae","Chrinephrium"
"Thelypteridaceae","Chrismatopteris"
"Thelypteridaceae","Christella"
"Thelypteridaceae","Coryphopteris"
"Thelypteridaceae","Craspedosorus"
"Thelypteridaceae","Cyclogramma"
"Thelypteridaceae","Cyclosorus"
"Thelypteridaceae","Dictyocline"
"Thelypteridaceae","Glaphyropteridopsis"
"Thelypteridaceae","Glaphyropteris"
"Thelypteridaceae","Goniopteris"
"Thelypteridaceae","Haplodictyum"
"Thelypteridaceae","Hemestheum"
"Thelypteridaceae","Leptogramma"
"Thelypteridaceae","Macrothelypteris"
"Thelypteridaceae","Meniscium"
"Thelypteridaceae","Menisorus"
